trial,selected_by,error,use_standard_sl_tp,stop_loss_parameter_binance,take_profit_parameter_binance,activation_threshold,trailing_distance,adjustment_step,third_level_trailing_distance,enable_breakeven,filtering_active,beobachten_active,seite,min_price_change_pct_min,min_price_change_pct_max,price_change_lookback_minutes,symbol_observation_hours,close_position,allow_short,allow_long,filter_previous_day,previous_day_direction,require_timeframe_alignment,ema_fast_parameter,ema_slow_parameter,ema_baseline_parameter,back_trend_periode,min_trend_strength_parameter,min_trend_duration_parameter,rsi_period,rsi_buy,rsi_sell,rsi_exit_overbought,rsi_exit_oversold,volume_sma,volume_multiplier,volume_entry_multiplier,min_volume,use_momentum_check,momentum_lookback,momentum,use_bb,bb_period,bb_deviation,use_macd,macd_fast_period,macd_slow_period,macd_signal_period,use_adx,adx_period,adx_threshold,use_vwap,use_advanced_vwap,advanced_vwap_std_threshold,use_obv,obv_period,use_chaikin_money_flow,cmf_period,cmf_threshold,interval_int_2,interval_int_3,symbol,total_trades,win_rate,total_profit,max_drawdown,profit_factor,avg_profit,total_commission,avg_slippage,total_slippage,stop_loss_hits,take_profit_hits,signal_exits,trailing_stop_hits,observation_timeout_exits,backtest_end_exits,stop_loss_percent,take_profit_percent,signal_exits_percent,trailing_stop_percent,observation_timeout_percent,backtest_end_percent,advanced_vwap_periods,enable_trailing_take_profit,take_profit_levels,take_profit_size_percentages
556,ML-Guided,,False,0.99,1.0,0.28,5.86,1.02,1.0,True,False,False,both,3.59,23.77,539,11,False,True,True,False,bearish,False,29,78,231,20,2.2,10,7,63,33,93,18,39,0.98,1.29,0.1101,False,36,0.6438,True,45,3.55,False,20,58,13,False,27,39.4,False,True,1.0,True,7,False,35,-0.1,5m,5m,PARTIUSDT,10.0,1.0,37.74994600000004,0.0,1000.0,3.774994600000004,2.250054,0.749999999999989,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[15, 149, 195]",False,[1.6],[100.0]
557,ML-Guided,,False,0.99,1.0,0.58,5.94,0.16,1.0,False,False,False,both,1.0,47.43,164,10,False,True,True,False,bearish,False,26,81,99,15,0.63,10,30,71,43,85,28,29,4.42,2.96,0.7034,True,24,0.91,False,35,1.59,True,6,60,10,False,27,39.4,False,True,1.05,False,11,False,35,-0.1,5m,5m,PARTIUSDT,28.0,0.5714285714285714,-55.39993553115492,236.9449804819029,0.2865492373732721,-1.978569126112676,3.59085355388668,0.7232142857142679,0.0,1.0,16.0,11.0,1.0,0.0,0.0,3.4482758620689653,55.172413793103445,37.93103448275862,3.4482758620689653,0.0,0.0,"[10, 63, 175]",False,"[0.5, 3.3]","[50.0, 50.0]"
558,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.28,5.31,0.33,1.0,False,False,False,short,1.47,16.55,378,8,True,True,True,False,bullish,False,9,83,112,6,4.53,1,27,64,40,98,7,12,2.42,2.53,0.7116,True,33,0.56,True,42,2.3,True,8,45,15,False,27,39.4,True,False,2.29,True,14,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[46, 86, 225]",False,[4.0],[100.0]
559,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.71,4.39,0.14,1.0,True,False,False,long,0.89,23.51,136,12,True,True,True,False,bullish,False,11,53,180,9,4.81,9,18,58,38,95,11,56,4.34,0.5,0.9123,True,26,0.18,True,15,3.73,True,22,41,8,False,27,39.4,True,True,0.62,True,16,True,7,0.04,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[22, 135, 206]",False,"[3.0, 3.4]","[50.0, 50.0]"
560,ML-Guided,,False,0.99,1.0,0.96,1.74,0.22,5.94,True,False,False,both,1.19,41.95,521,11,True,True,True,False,bullish,False,4,132,247,10,4.42,6,7,58,26,98,15,46,1.9,1.27,0.0326,True,27,0.95,True,42,2.83,True,25,42,5,True,32,38.0,True,False,2.29,True,14,True,25,0.22,5m,5m,PARTIUSDT,11.0,0.8181818181818182,7.279387537158872,12.763509969604042,1.7955625006601557,0.6617625033780793,1.115270658811813,0.6136363636363609,0.0,2.0,8.0,0.0,0.0,0.0,0.0,20.0,80.0,0.0,0.0,0.0,0.0,"[39, 138, 258]",True,"[0.9, 2.3, 3.9]","[33.33, 33.33, 33.33]"
561,ML-Guided,,False,0.99,1.0,0.83,5.09,1.34,2.98,False,False,False,long,0.91,5.11,672,8,False,True,True,False,bullish,False,29,64,242,11,1.12,10,27,76,42,87,2,42,2.94,1.92,0.5664,False,36,0.6438,True,44,3.89,True,6,53,17,False,27,39.4,False,False,2.29,False,11,False,35,-0.1,5m,5m,PARTIUSDT,27.0,0.6666666666666666,-46.54408483993239,170.68082561802527,0.509112490599551,-1.72385499407157,3.372341992827236,0.5833333333333107,0.0,5.0,18.0,4.0,1.0,0.0,0.0,17.857142857142858,64.28571428571429,14.285714285714285,3.571428571428571,0.0,0.0,"[50, 129, 175]",True,"[2.5, 3.6, 3.8]","[33.33, 33.33, 33.33]"
562,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.23,5.23,1.2,3.87,True,False,False,short,1.88,25.11,534,8,True,True,True,False,bullish,False,14,71,173,4,3.57,1,18,70,22,77,10,17,3.88,1.71,0.0082,False,36,0.6438,True,13,1.64,False,20,58,13,True,10,33.9,False,True,0.84,True,22,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[30, 136, 167]",True,"[1.2, 1.5, 4.3]","[33.33, 33.33, 33.33]"
563,ML-Guided,,False,0.99,1.0,0.28,5.46,0.78,1.0,True,False,False,long,2.78,48.41,613,7,True,True,True,False,bullish,False,13,116,124,17,4.07,1,5,62,39,89,11,20,3.01,2.02,0.5147,False,36,0.6438,False,35,1.59,True,5,27,15,True,7,32.6,False,True,1.18,True,13,True,16,-0.23,5m,5m,PARTIUSDT,6.0,0.6666666666666666,-7.484932869145257,67.32926497081351,0.5923125730841615,-1.2474888115242095,0.8997366617066525,0.4999999999999804,0.0,1.0,3.0,2.0,1.0,0.0,0.0,14.285714285714285,42.85714285714285,28.57142857142857,14.285714285714285,0.0,0.0,"[47, 108, 296]",False,"[1.9, 3.3]","[50.0, 50.0]"
564,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.85,5.67,0.49,1.0,True,False,False,long,1.27,12.62,700,5,False,True,True,False,bullish,False,26,48,70,8,0.96,5,8,62,37,90,13,47,1.14,1.75,0.0467,False,36,0.6438,False,35,1.59,True,24,43,16,True,37,18.2,True,True,0.69,True,5,True,18,-0.08,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[42, 96, 269]",False,"[4.1, 4.7]","[50.0, 50.0]"
565,ML-Guided,,False,0.99,1.0,0.88,5.55,1.04,2.08,True,False,False,both,4.35,8.35,155,1,True,True,True,False,bullish,False,10,69,143,15,2.59,8,12,66,18,83,8,46,1.84,1.2,0.9122,True,4,0.2,False,35,1.59,False,20,58,13,False,27,39.4,True,True,0.62,False,11,False,35,-0.1,5m,5m,PARTIUSDT,5.0,0.4,-14.49864156199855,65.12674690191461,0.2607098716588592,-2.89972831239971,0.6708024724096849,0.5999999999999874,0.0,2.0,2.0,1.0,1.0,0.0,0.0,33.33333333333333,33.33333333333333,16.666666666666664,16.666666666666664,0.0,0.0,"[32, 117, 234]",True,"[3.0, 3.3, 3.9]","[33.33, 33.33, 33.33]"
566,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.26,5.98,0.44,4.28,False,False,False,long,2.15,38.74,281,10,True,True,True,False,bullish,False,3,76,186,12,4.48,9,12,62,37,95,26,20,3.41,0.71,0.5278,True,13,0.54,False,35,1.59,True,9,34,12,False,27,39.4,True,False,2.29,True,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[10, 56, 173]",True,"[0.6, 1.9, 4.5]","[33.33, 33.33, 33.33]"
567,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.25,5.96,1.07,1.0,True,False,False,both,4.87,9.4,354,9,True,True,True,False,bearish,False,8,122,102,13,3.15,3,27,60,28,93,24,25,4.87,2.95,0.2584,False,36,0.6438,True,12,2.97,True,22,44,20,True,16,36.4,True,True,0.85,False,11,True,34,0.09,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[35, 109, 273]",False,"[0.8, 1.9]","[50.0, 50.0]"
568,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.66,5.66,1.07,1.0,False,False,False,long,1.41,35.05,373,4,False,True,True,False,bullish,False,14,68,224,12,4.31,5,28,81,17,94,10,28,3.48,2.42,0.7015,False,36,0.6438,False,35,1.59,True,10,43,5,True,34,37.8,True,True,1.18,False,11,True,31,-0.03,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[17, 95, 275]",False,[1.1],[100.0]
569,ML-Guided,,False,0.99,1.0,0.32,5.14,1.18,5.74,True,False,False,both,2.85,31.81,591,4,True,True,True,False,bullish,False,26,50,153,11,0.22,1,8,68,31,88,30,14,2.61,1.85,0.0976,False,36,0.6438,False,35,1.59,True,17,55,7,True,22,18.9,False,True,0.8,True,23,False,35,-0.1,5m,5m,PARTIUSDT,13.0,0.3076923076923077,-57.43418829624365,219.69676235854425,0.0970787265831465,-4.418014484326434,2.4576855737748886,0.7499999999999785,0.0,3.0,2.0,8.0,3.0,0.0,0.0,18.75,12.5,50.0,18.75,0.0,0.0,"[14, 85, 168]",True,"[2.6, 3.7, 4.8]","[33.33, 33.33, 33.33]"
570,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.82,5.97,1.14,1.0,True,False,False,both,3.15,42.44,539,4,False,True,True,False,bearish,False,23,143,98,10,2.52,7,15,57,38,92,28,41,4.65,0.46,0.1798,True,5,0.95,True,39,2.78,True,24,37,8,True,17,22.4,False,True,1.26,False,11,True,24,0.25,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[50, 64, 186]",False,[2.8],[100.0]
571,ML-Guided,,False,0.99,1.0,0.51,5.89,1.13,5.92,True,False,False,long,2.0,36.64,435,3,True,True,True,False,bearish,False,26,148,143,20,1.39,7,28,69,42,78,19,32,1.84,1.63,0.8878,False,36,0.6438,False,35,1.59,True,5,35,15,True,34,30.4,True,False,2.29,False,11,True,12,0.07,5m,5m,PARTIUSDT,5.0,0.6,-21.95687358105824,87.82749432423296,0.0936712904143848,-4.391374716211648,0.6706115604092919,0.4499999999999984,0.0,1.0,3.0,1.0,0.0,0.0,0.0,20.0,60.0,20.0,0.0,0.0,0.0,"[41, 66, 184]",True,"[0.6, 1.0, 1.4]","[33.33, 33.33, 33.33]"
572,ML-Guided,,False,0.99,1.0,0.53,5.79,1.21,1.0,False,False,False,short,3.78,19.63,30,4,True,True,True,False,bearish,False,12,60,88,12,1.84,9,10,84,36,95,21,44,1.53,1.49,0.861,True,11,0.4,True,40,2.25,False,20,58,13,True,7,32.7,False,False,2.29,True,24,True,9,-0.17,5m,5m,PARTIUSDT,16.0,0.625,40.47328953450133,52.44927411268716,1.8064431476003515,2.5295805959063333,3.5938057939797234,0.7499999999999823,0.0,2.0,7.0,7.0,2.0,0.0,0.0,11.11111111111111,38.88888888888889,38.88888888888889,11.11111111111111,0.0,0.0,"[11, 86, 255]",False,[4.2],[100.0]
573,ML-Guided,,False,0.99,1.0,0.57,5.64,1.47,1.0,True,False,False,both,0.89,21.69,500,5,False,True,True,False,bearish,False,15,52,68,11,4.11,5,30,84,36,88,27,55,3.76,0.41,0.2108,False,36,0.6438,True,49,2.18,False,20,58,13,True,26,24.8,True,False,2.29,False,11,True,38,0.18,5m,5m,PARTIUSDT,1.0,1.0,7.544077037499965,0.0,1000.0,7.544077037499965,0.2291729624999999,0.7499999999999722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[47, 139, 216]",False,[3.1],[100.0]
574,ML-Guided,,False,0.99,1.0,0.16,5.53,0.82,1.0,True,False,False,short,2.78,21.06,513,2,False,True,True,False,bearish,False,9,111,113,13,1.33,5,13,79,45,91,11,28,3.13,0.76,0.8201,False,36,0.6438,True,19,3.89,True,15,42,16,False,27,39.4,False,True,0.78,False,11,True,9,0.24,5m,5m,PARTIUSDT,28.0,0.3214285714285714,-112.67468417709908,399.5622491373968,0.3329894686489318,-4.024095863467824,6.271018350377974,0.7499999999999721,0.0,3.0,8.0,17.0,0.0,0.0,0.0,10.714285714285714,28.57142857142857,60.71428571428571,0.0,0.0,0.0,"[41, 131, 279]",False,[2.6],[100.0]
575,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.62,5.73,1.06,3.68,False,False,False,both,4.78,29.18,390,3,False,True,True,False,bullish,False,13,38,85,7,3.73,1,8,85,42,93,7,10,3.67,2.37,0.6031,False,36,0.6438,True,26,2.77,True,14,58,7,False,27,39.4,False,True,0.58,True,28,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[29, 78, 196]",True,"[0.8, 2.9, 3.7]","[33.33, 33.33, 33.33]"
576,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.41,5.76,1.38,1.0,False,False,False,long,2.73,22.2,647,10,True,True,True,False,bearish,False,30,62,129,20,2.25,2,12,69,31,98,9,23,2.29,1.69,0.4812,True,18,0.47,True,20,2.57,False,20,58,13,False,27,39.4,True,True,0.59,True,18,True,14,-0.14,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[17, 105, 284]",False,[2.0],[100.0]
577,ML-Guided,,False,0.99,1.0,0.66,5.88,1.03,1.32,False,False,False,long,3.13,8.81,440,10,False,True,True,False,bearish,False,3,57,174,7,0.63,7,16,60,30,87,28,41,0.91,0.62,0.3283,True,24,0.82,False,35,1.59,False,20,58,13,True,23,20.2,False,False,2.29,True,25,True,19,0.24,5m,5m,PARTIUSDT,188.0,0.8138297872340425,-53.9072085644384,169.86430130946232,0.7534014592118812,-0.2867404710874383,18.64393192224498,0.586436170212757,0.0,2.0,151.0,35.0,1.0,0.0,0.0,1.058201058201058,79.8941798941799,18.51851851851852,0.5291005291005291,0.0,0.0,"[20, 142, 160]",True,"[0.9, 1.4, 4.9]","[33.33, 33.33, 33.33]"
578,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.45,5.0,1.07,1.0,False,False,False,both,4.56,11.67,485,7,False,True,True,False,bullish,False,28,117,98,3,3.31,3,26,58,43,76,26,29,4.94,1.36,0.2794,False,36,0.6438,False,35,1.59,True,10,47,6,True,14,37.1,True,True,1.47,False,11,True,6,0.16,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[22, 150, 223]",False,"[2.0, 4.2]","[50.0, 50.0]"
579,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.86,5.94,0.37,1.0,False,False,False,long,1.84,40.62,440,12,True,True,True,False,bearish,False,24,58,155,8,2.81,2,12,79,41,84,14,14,3.9,2.31,0.5391,False,36,0.6438,True,44,1.62,True,19,56,20,False,27,39.4,False,True,2.34,False,11,True,28,0.22,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[49, 111, 208]",False,"[1.0, 3.1]","[50.0, 50.0]"
580,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.15,5.22,1.1,1.0,True,False,False,long,1.88,17.23,644,3,False,True,True,False,bullish,False,9,86,218,7,4.43,6,27,65,40,75,30,44,1.46,2.03,0.682,False,36,0.6438,False,35,1.59,False,20,58,13,False,27,39.4,False,False,2.29,True,19,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[18, 113, 211]",False,[1.2],[100.0]
581,ML-Guided,No trades or total_symbol_performance.csv not generated,True,0.048,0.052,0.0,1.0,0.1,1.0,False,False,False,long,1.88,31.05,715,4,True,True,True,False,bullish,False,16,142,121,12,4.12,4,30,64,44,79,11,11,0.95,2.51,0.8765,False,36,0.6438,True,15,3.33,True,6,33,9,False,27,39.4,True,False,2.29,True,15,True,34,-0.06,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[25, 78, 206]",False,[5.2],[100.0]
582,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.39,5.45,0.98,2.09,False,False,False,long,3.65,45.76,703,10,True,True,True,False,bearish,False,26,40,148,13,1.21,6,8,63,32,90,6,12,4.92,2.5,0.3736,False,36,0.6438,True,49,2.41,True,7,45,16,False,27,39.4,True,True,1.65,False,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[12, 67, 209]",True,"[2.5, 3.1, 4.4]","[33.33, 33.33, 33.33]"
583,ML-Guided,,False,0.99,1.0,0.53,5.86,0.89,1.0,False,False,False,long,3.08,38.52,213,6,False,True,True,False,bullish,False,30,57,171,6,0.3,3,24,79,21,90,5,21,4.86,2.62,0.3101,False,36,0.6438,False,35,1.59,True,25,43,8,True,34,38.0,False,False,2.29,False,11,False,35,-0.1,5m,5m,PARTIUSDT,5.0,0.0,-46.15457142785115,184.6182857114046,0.0,-9.23091428557023,1.1251579548058872,0.7499999999999891,0.0,1.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,80.0,0.0,0.0,0.0,"[34, 106, 289]",False,[3.9],[100.0]
584,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.74,4.12,1.36,1.0,True,False,False,both,0.64,16.91,302,5,False,True,True,False,bullish,False,21,112,109,4,4.87,2,22,55,40,83,8,52,4.95,1.34,0.1633,False,36,0.6438,False,35,1.59,True,25,34,9,True,34,19.0,True,False,2.29,False,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[41, 143, 174]",False,[5.0],[100.0]
585,ML-Guided,,False,0.99,1.0,0.5,5.65,0.69,1.0,True,False,False,both,2.44,24.67,170,6,False,True,True,False,bearish,False,29,96,180,15,1.05,4,27,62,43,90,8,36,2.75,2.51,0.5687,True,36,0.26,False,35,1.59,True,17,34,15,False,27,39.4,False,True,0.31,True,30,True,20,-0.25,5m,5m,PARTIUSDT,1.0,1.0,10.802360150000004,0.0,1000.0,10.802360150000004,0.2306398499999999,0.7499999999999767,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,"[45, 149, 263]",False,[4.4],[100.0]
586,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.88,5.89,0.74,1.0,True,False,False,short,4.34,46.49,574,8,True,True,True,False,bearish,False,28,56,111,18,4.0,9,24,61,36,84,4,60,4.57,2.26,0.376,True,27,0.47,False,35,1.59,True,11,53,9,True,7,22.3,True,False,2.29,False,11,True,9,0.01,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[25, 90, 289]",False,[2.9],[100.0]
587,ML-Guided,,False,0.99,1.0,0.49,4.99,0.7,2.45,False,False,False,both,4.84,38.48,418,10,True,True,True,False,bullish,False,9,135,150,14,0.78,5,6,62,32,93,16,16,2.99,2.59,0.6584,False,36,0.6438,False,35,1.59,False,20,58,13,False,27,39.4,True,True,0.44,True,14,True,27,-0.1,5m,5m,PARTIUSDT,7.0,0.4285714285714285,-25.207891830076164,100.7023993264679,0.1661085852787047,-3.601127404296595,1.1282423676158295,0.7499999999999934,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,"[24, 107, 213]",True,"[0.6, 4.4, 4.6]","[33.33, 33.33, 33.33]"
588,ML-Guided,,False,0.99,1.0,0.28,5.42,0.41,4.45,False,False,False,both,4.26,48.87,408,10,True,True,True,False,bearish,False,21,129,208,6,0.11,1,7,62,44,93,8,12,4.12,1.51,0.9474,True,26,0.62,True,31,2.54,True,10,44,17,False,27,39.4,False,False,2.29,True,12,True,35,0.15,5m,5m,PARTIUSDT,6.0,0.5,-9.204532778529495,46.32948162445236,0.3249318457870828,-1.5340887964215826,0.8934226004198506,0.4999999999999966,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,"[23, 122, 180]",True,"[0.8, 2.0, 2.8]","[33.33, 33.33, 33.33]"
589,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.38,5.72,1.47,1.0,False,False,False,long,3.78,39.56,404,10,True,True,True,False,bullish,False,18,100,169,7,1.87,3,20,60,43,82,4,21,1.55,2.54,0.5367,True,14,0.27,False,35,1.59,False,20,58,13,False,27,39.4,True,True,1.14,True,19,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[34, 124, 196]",False,[4.4],[100.0]
590,ML-Guided,,False,0.99,1.0,0.93,5.97,0.39,1.0,True,False,False,short,2.51,24.21,467,5,False,True,True,False,bearish,False,28,80,247,16,2.32,5,19,58,44,98,4,46,1.91,0.86,0.9865,False,36,0.6438,True,15,3.17,False,20,58,13,True,17,24.2,True,False,2.29,False,11,True,6,0.26,5m,5m,PARTIUSDT,4.0,0.75,32.10183402553946,12.533369497842244,11.245236616080344,8.025458506384865,0.8824570690074539,0.7500000000000016,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,"[48, 125, 189]",False,[4.8],[100.0]
591,ML-Guided,,False,0.99,1.0,0.29,5.96,1.19,3.39,True,False,False,long,1.04,47.96,650,10,True,True,True,False,bearish,False,9,67,123,6,0.81,3,10,59,43,84,22,56,4.62,1.88,0.3611,True,9,0.68,True,30,1.8,False,20,58,13,True,17,33.0,False,False,2.29,True,6,True,34,0.06,5m,5m,PARTIUSDT,1.0,0.0,-6.215669484866111,24.862677939464447,0.0,-6.215669484866111,0.2270198923166472,0.7499999999999988,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,"[43, 57, 246]",True,"[1.8, 4.2, 4.2]","[33.33, 33.33, 33.33]"
592,ML-Guided,,False,0.99,1.0,0.78,6.0,0.36,1.0,True,False,False,both,4.79,33.13,535,12,True,True,True,False,bullish,False,7,138,88,4,1.88,2,22,59,38,85,6,42,4.64,2.5,0.0513,True,21,0.99,True,48,3.99,False,20,58,13,False,27,39.4,False,True,1.92,False,11,False,35,-0.1,5m,5m,PARTIUSDT,2.0,0.5,4.463425939002148,4.307266846824152,4.36559822097093,2.231712969501074,0.4532037166549542,0.749999999999988,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,"[31, 127, 221]",False,[2.4],[100.0]
593,ML-Guided,,False,0.99,1.0,0.45,5.09,0.74,1.0,False,False,False,both,3.53,44.34,272,8,True,True,True,False,bearish,False,3,65,163,13,4.36,3,26,78,19,87,7,55,3.5,1.32,0.0245,True,36,0.12,False,35,1.59,True,6,50,7,True,24,18.5,False,True,1.51,True,21,False,35,-0.1,5m,5m,PARTIUSDT,11.0,0.4545454545454545,-42.71076392484464,173.75546425591335,0.3538116816554363,-3.882796720440422,2.0127608986382066,0.6136363636363421,0.0,6.0,4.0,1.0,3.0,0.0,0.0,42.85714285714285,28.57142857142857,7.142857142857142,21.428571428571427,0.0,0.0,"[29, 71, 284]",False,"[3.5, 4.4]","[50.0, 50.0]"
594,ML-Guided,,False,0.99,1.0,0.81,5.1,1.49,1.0,False,False,False,both,4.44,40.21,542,5,False,True,True,False,bullish,False,30,87,96,20,1.24,10,11,62,23,95,22,16,2.99,2.46,0.283,False,36,0.6438,False,35,1.59,False,20,58,13,True,8,36.4,False,True,0.58,True,11,True,18,0.26,5m,5m,PARTIUSDT,1.0,0.0,-6.416773848408717,25.667095393634863,0.0,-6.416773848408717,0.2228877512562813,0.7499999999999868,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,"[46, 79, 225]",False,"[1.4, 4.9]","[50.0, 50.0]"
595,ML-Guided,,False,0.99,1.0,0.13,5.57,0.64,1.0,False,False,False,long,4.35,28.4,184,7,False,True,True,False,bearish,False,13,108,237,20,4.45,1,19,74,35,96,16,10,0.81,2.75,0.6869,True,28,0.58,False,35,1.59,True,18,45,14,True,17,22.1,False,True,2.21,True,14,False,35,-0.1,5m,5m,PARTIUSDT,2.0,0.5,-12.156105488749988,56.74465980499989,0.1431013575181297,-6.078052744374994,0.4460804887499999,0.7499999999999682,0.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,"[29, 55, 171]",False,[0.9],[100.0]
596,ML-Guided,,False,0.99,1.0,0.92,5.0,0.28,2.34,False,False,False,both,1.25,15.86,71,4,True,True,True,False,bullish,False,29,106,143,4,4.58,10,5,85,35,95,11,39,1.23,0.75,0.4909,True,18,0.97,True,16,2.18,True,24,27,18,True,14,15.5,False,False,2.29,False,11,False,35,-0.1,5m,5m,PARTIUSDT,14.0,0.6428571428571429,-22.154274782953035,90.07442676310988,0.2109084600568003,-1.5824481987823595,1.3378674534470485,0.5357142857142803,0.0,3.0,11.0,0.0,0.0,0.0,0.0,21.428571428571427,78.57142857142857,0.0,0.0,0.0,0.0,"[43, 101, 185]",True,"[0.7, 1.0, 3.7]","[33.33, 33.33, 33.33]"
597,ML-Guided,,False,0.99,1.0,0.32,5.32,0.26,1.0,True,False,False,long,2.89,33.48,347,5,True,True,True,False,bearish,False,15,73,168,14,4.7,2,12,64,39,75,20,34,1.8,1.62,0.1525,False,36,0.6438,False,35,1.59,False,20,58,13,False,27,39.4,False,True,1.16,False,11,True,24,-0.14,5m,5m,PARTIUSDT,2.0,0.5,6.030327567394175,15.603398780487623,2.545901031494556,3.0151637836970875,0.4542680680359434,0.7499999999999762,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,"[34, 102, 176]",False,"[2.6, 4.3]","[50.0, 50.0]"
598,ML-Guided,,False,0.99,1.0,0.77,5.06,0.61,4.57,False,False,False,both,4.91,37.19,223,3,True,True,True,False,bearish,False,9,64,243,12,3.96,10,5,75,33,93,10,52,5.0,0.74,0.9418,True,7,0.74,True,11,2.08,True,14,56,8,True,18,33.9,False,False,2.29,True,24,False,35,-0.1,5m,5m,PARTIUSDT,5.0,1.0,7.58670177593306,0.0,1000.0,1.517340355186612,0.4549687517374516,0.5999999999999791,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,80.0,20.0,0.0,0.0,0.0,"[32, 105, 223]",True,"[0.6, 1.9, 2.5]","[33.33, 33.33, 33.33]"
599,ML-Guided,,False,0.99,1.0,0.61,5.75,1.08,1.0,True,False,False,both,4.56,26.51,254,8,False,True,True,False,bearish,False,21,113,250,3,2.17,7,21,59,40,82,2,16,1.28,0.64,0.5589,True,9,0.62,False,35,1.59,True,12,59,18,False,27,39.4,False,False,2.29,False,11,True,7,-0.21,5m,5m,PARTIUSDT,22.0,0.7272727272727273,3.076519069494337,59.59984290997542,1.0520283078185635,0.1398417758861062,2.910814499893775,0.7499999999999972,0.0,3.0,16.0,3.0,2.0,0.0,0.0,12.5,66.66666666666666,12.5,8.333333333333332,0.0,0.0,"[20, 124, 231]",False,"[2.2, 4.5]","[50.0, 50.0]"
600,ML-Guided,No trades or total_symbol_performance.csv not generated,False,0.99,1.0,0.9,5.88,0.83,1.0,True,False,False,long,3.39,24.13,309,11,True,True,True,False,bullish,False,21,96,135,13,4.72,9,9,74,42,82,23,19,1.35,2.84,0.5814,False,36,0.6438,True,48,3.69,True,23,45,17,True,35,36.4,True,False,2.29,True,11,False,35,-0.1,5m,5m,,,,,,,,,,,,,,,,,,,,,,,"[15, 123, 192]",False,"[1.3, 5.0]","[50.0, 50.0]"
